wkt_geom	OBJECTID	OBJTYPE	NAVN	KOMM	OPPDATERIN	Shape_Leng	Shape_Area	AREA	PERIMETER	ANSLAG_FRI
POLYGON((10.957740 61.256159,10.983658 61.236045,11.007044 61.172917,11.021632 61.133401,11.033180 61.102045,11.043715 61.092267,11.116009 61.024977,11.099951 61.000908,11.082394 60.974551,11.102024 60.858219,11.090243 60.845927,11.078684 60.833857,11.061111 60.815487,11.042889 60.828733,11.015661 60.824057,10.997947 60.821012,10.980976 60.818091,11.027774 60.774931,11.058651 60.706704,11.043791 60.675745,10.858502 60.752078,10.744761 60.774940,10.694791 60.823595,10.722801 60.869969,10.674575 60.927666,10.650982 60.955808,10.465122 61.031038,10.442943 61.062296,10.468394 61.066211,10.488722 61.069333,10.496205 61.070481,10.574335 61.082441,10.661831 61.162211,10.679645 61.178397,10.735487 61.229014,10.743666 61.236413,10.778488 61.246210,10.841708 61.263958,10.849050 61.266016,10.857051 61.270841,10.897777 61.295367,10.931844 61.273107,10.957740 61.256159))	389	Kommune	Ringsaker	412		175322.660129	1276291981.41	1276291981.40674	175322.660129	1493067000
POLYGON((10.743666 61.236413,10.735487 61.229014,10.679645 61.178397,10.661831 61.162211,10.574335 61.082441,10.496205 61.070481,10.488722 61.069333,10.468394 61.066211,10.442943 61.062296,10.465122 61.031038,10.443148 61.027351,10.425644 61.024411,10.390806 61.018551,10.348708 61.028582,10.298786 61.036827,10.232976 61.023008,10.208379 61.037601,10.038395 61.092363,10.044663 61.118150,10.184668 61.111004,10.238053 61.150395,10.199853 61.160525,10.209253 61.176038,10.202720 61.189877,10.263872 61.199648,10.300259 61.205447,10.305631 61.206302,10.329464 61.210739,10.337745 61.212280,10.367651 61.248027,10.415574 61.235160,10.429634 61.231380,10.445110 61.227216,10.418836 61.182999,10.434178 61.185544,10.567023 61.207485,10.608810 61.214354,10.730209 61.234219,10.743666 61.236413))	390	Kommune	Lillehammer	501		119000.03412	478049383.062	478049383.062378	119000.03412	1202961000
POLYGON((11.237881 61.055259,11.237326 61.051844,11.219775 60.943546,11.231387 60.927189,11.272872 60.868602,11.273502 60.867065,11.279679 60.851971,11.265698 60.828332,11.241670 60.787620,11.240992 60.787332,11.199146 60.769483,11.143842 60.786623,11.128359 60.791414,11.125743 60.792223,11.093446 60.786532,11.027774 60.774931,10.980976 60.818091,10.997947 60.821012,11.015661 60.824057,11.042889 60.828733,11.061111 60.815487,11.078684 60.833857,11.090243 60.845927,11.102024 60.858219,11.082394 60.974551,11.099951 61.000908,11.116009 61.024977,11.043715 61.092267,11.033180 61.102045,11.021632 61.133401,11.007044 61.172917,10.983658 61.236045,11.088452 61.146963,11.106190 61.131825,11.124862 61.115873,11.237881 61.055259))	391	Kommune	Hamar	403		128480.398778	355302869.659	355302869.659058	128480.398778	1308434000
POLYGON((16.973946 68.417402,17.063803 68.386075,17.065125 68.385613,17.066269 68.381968,17.080303 68.337188,17.080475 68.337141,17.158516 68.315780,17.235799 68.256053,17.240287 68.252574,17.226096 68.238484,17.196360 68.208901,17.216328 68.188699,17.239171 68.165541,17.218070 68.146477,17.288406 68.131278,17.281524 68.118815,17.252633 68.101579,17.208697 68.070476,17.180508 68.050460,16.932327 68.133511,16.800695 68.133497,16.787190 68.117959,16.677738 68.136825,16.669619 68.165913,16.633073 68.177605,16.612332 68.184231,16.547215 68.204994,16.543840 68.206068,16.560004 68.226120,16.509394 68.251223,16.459553 68.248452,16.427618 68.246668,16.392055 68.259922,16.345976 68.277060,16.344337 68.277316,16.258532 68.290673,16.146381 68.287500,16.071020 68.285325,16.044487 68.289989,15.901429 68.315032,16.000889 68.362915,16.029851 68.376809,16.162153 68.372084,16.567667 68.434261,16.806664 68.440556,16.973946 68.417402))	392	Kommune	Ballangen	1854		167704.129499	1191583394.54	1191583394.54102	167704.129499	149871000
POLYGON((11.298903 61.015110,11.322172 60.999068,11.402861 60.943282,11.449751 60.892663,11.456244 60.881733,11.462319 60.871502,11.515581 60.781488,11.582125 60.768288,11.624200 60.741259,11.621046 60.717356,11.617030 60.710623,11.642122 60.694469,11.631921 60.686053,11.621515 60.676972,11.616869 60.675373,11.461371 60.722814,11.447693 60.737252,11.430972 60.742631,11.408212 60.756822,11.333909 60.760304,11.318634 60.786707,11.299851 60.786862,11.293541 60.786913,11.266114 60.787133,11.245239 60.787549,11.241670 60.787620,11.265698 60.828332,11.279679 60.851971,11.273502 60.867065,11.272872 60.868602,11.231387 60.927189,11.219775 60.943546,11.237326 61.051844,11.237881 61.055259,11.252920 61.045376,11.298903 61.015110))	393	Kommune	Løten	415		107278.020947	363706529.68	363706529.680542	107278.020947	339302000
POLYGON((12.275632 61.640244,12.314940 61.624928,12.334056 61.617468,12.341224 61.614670,12.363229 61.600176,12.385198 61.585698,12.393263 61.580379,12.419608 61.562981,12.446598 61.567120,12.472150 61.567468,12.491933 61.567734,12.521065 61.568120,12.569316 61.568747,12.598546 61.548334,12.621215 61.532481,12.631900 61.525002,12.654702 61.509028,12.681156 61.490593,12.722911 61.461382,12.729285 61.456977,12.743953 61.446833,12.770183 61.428682,12.805102 61.404473,12.843442 61.376519,12.870848 61.356495,12.860542 61.328397,12.856418 61.317172,12.853094 61.308120,12.844835 61.286818,12.837207 61.267186,12.837080 61.266860,12.833826 61.258464,12.823819 61.244361,12.806979 61.220581,12.790348 61.197046,12.769050 61.183323,12.751750 61.172152,12.740412 61.164846,12.707029 61.143267,12.701074 61.122851,12.694828 61.101431,12.687269 61.076621,12.682582 61.061218,12.681401 61.059538,12.671227 61.056522,12.668423 61.055065,12.657645 61.052703,12.651683 61.052169,12.612508 61.046833,12.604608 61.046561,12.601919 61.046469,12.601010 61.046461,12.597697 61.047024,12.597172 61.047016,12.596677 61.047014,12.596340 61.047027,12.540709 61.049286,12.487593 61.051632,12.447615 61.050728,12.396042 61.042876,12.379322 61.040324,12.378820 61.040246,12.342197 61.034543,12.297082 61.027506,12.294798 61.027150,12.254911 61.021685,12.247276 61.020635,12.239741 61.018967,12.223991 61.013078,12.165063 61.058446,12.161081 61.061506,12.141331 61.075351,12.122791 61.080867,12.083803 61.090512,12.046248 61.063940,11.973097 61.066301,11.959667 61.059535,11.957054 61.058218,11.950311 61.054820,11.949254 61.055491,11.925539 61.070547,11.913442 61.076604,11.903821 61.080812,11.894959 61.085611,11.887922 61.092720,11.879159 61.098242,11.812950 61.163412,11.743198 61.201025,11.737179 61.204265,11.751535 61.209476,11.785807 61.221903,11.813187 61.231819,11.857217 61.247739,11.916076 61.268975,11.900342 61.294953,11.898097 61.298655,11.868115 61.348017,11.858827 61.363274,11.816116 61.433231,11.797322 61.463909,11.794872 61.467903,11.779138 61.493529,11.770734 61.507197,11.843197 61.574542,11.852938 61.597341,11.847358 61.615447,11.846796 61.615757,11.848906 61.619839,11.851779 61.625393,11.852678 61.628550,11.854895 61.636331,11.866194 61.652380,11.899192 61.699149,11.983804 61.602858,12.011284 61.606409,12.043542 61.610569,12.080612 61.615339,12.225754 61.633905,12.275632 61.640244))	394	Kommune	Trysil	428		240988.996891	3026761420.79	3026761420.78442	240988.996891	356503000
POLYGON((7.732111 60.520970,7.694551 60.419905,7.692260 60.413722,7.676612 60.313093,7.673704 60.294336,7.609745 60.244096,7.583078 60.175703,7.488041 60.098838,7.370750 60.124111,7.223027 60.133761,7.225313 60.193239,7.162268 60.219062,7.165448 60.259378,7.246129 60.251004,7.243782 60.268180,7.136722 60.293151,7.105624 60.323497,7.113637 60.345905,7.116210 60.353093,7.065515 60.351306,6.982399 60.348335,6.996544 60.364036,7.037506 60.409415,6.914819 60.414880,6.887631 60.446499,6.881847 60.447429,6.844943 60.453360,6.846192 60.457973,6.850487 60.473822,6.852586 60.481564,6.891624 60.481966,6.915949 60.482211,6.964026 60.501674,7.025074 60.526331,7.037776 60.527048,7.210751 60.536690,7.226967 60.586130,7.281843 60.592028,7.311887 60.583881,7.448220 60.546772,7.520850 60.540233,7.732111 60.520970))	395	Kommune	Eidfjord	1232		189026.679458	1523355198.73	1523355198.73212	189026.679458	65221000
POLYGON((6.191014 62.509239,6.165945 62.502276,6.155129 62.499270,6.093654 62.482155,6.068384 62.475107,6.055163 62.453169,6.011946 62.444299,5.955710 62.443595,5.955443 62.443592,5.886105 62.446553,5.807751 62.486556,5.684280 62.513707,5.656105 62.529189,5.341265 62.665951,5.508605 62.747664,5.641238 62.811980,5.956255 62.674557,6.181016 62.584171,6.159706 62.519699,6.171251 62.515843,6.191014 62.509239))	396	Kommune	Giske	1532		125865.55353	912364136.518	912364136.518219	125865.55353	359097000
POLYGON((7.376475 60.000015,7.268352 59.984256,7.232905 59.962714,7.150810 59.884783,7.146815 59.880980,7.154914 59.843393,7.158124 59.828467,7.096331 59.782866,6.977212 59.772072,6.776603 59.703622,6.767476 59.700494,6.743253 59.699038,6.719450 59.697602,6.688460 59.695727,6.651830 59.711413,6.690141 59.769452,6.685315 59.831179,6.656708 59.844574,6.525364 59.837779,6.505085 59.898843,6.503052 59.904951,6.501726 59.908932,6.496935 59.923312,6.492678 59.936077,6.436737 59.964790,6.419425 59.973661,6.332319 60.018185,6.450181 60.100962,6.458328 60.106665,6.461957 60.109204,6.467520 60.113097,6.467297 60.118920,6.464212 60.198868,6.499821 60.188268,6.525171 60.180711,6.531738 60.178753,6.544856 60.174838,6.573063 60.166412,6.582646 60.163547,6.588196 60.164156,6.626067 60.168305,6.736277 60.180310,6.914255 60.104584,6.960223 60.101428,7.061350 60.094425,7.100171 60.047788,7.080170 60.040349,7.113453 60.024315,7.230121 60.001403,7.376475 60.000015))	397	Kommune	Odda	1228		192503.767052	1625866310.05	1625866310.05234	192503.767052	365650000
POLYGON((11.070907 59.699901,11.026564 59.675197,11.049154 59.661246,11.050325 59.630165,11.050354 59.629384,11.050778 59.618090,11.026098 59.619634,11.026363 59.616666,11.027200 59.607311,11.027650 59.602272,11.028702 59.590498,11.018303 59.579886,10.978677 59.571363,10.986450 59.558168,10.987286 59.540437,10.896689 59.533624,10.882572 59.531168,10.850998 59.531949,10.844715 59.532901,10.824706 59.535930,10.798123 59.513497,10.779023 59.520741,10.782247 59.528978,10.782576 59.543948,10.787045 59.557115,10.830658 59.565548,10.836166 59.566425,10.852955 59.577589,10.838195 59.581433,10.858577 59.592283,10.867046 59.593595,10.870047 59.597088,10.867644 59.601682,10.865425 59.604614,10.887184 59.611334,10.882647 59.613776,10.879278 59.616960,10.879908 59.618677,10.922653 59.628160,10.931876 59.630203,10.935893 59.634467,10.950217 59.649663,10.960363 59.635586,10.969525 59.648754,10.977926 59.660818,10.969317 59.667543,10.953816 59.679643,10.989647 59.704974,11.037907 59.691476,11.037956 59.691462,11.070907 59.699901))	398	Kommune	Hobøl	138		72953.1469418	139817416.986	139817416.986328	72953.146942	224205000
POLYGON((11.230277 59.682739,11.241490 59.663123,11.217258 59.660012,11.185832 59.655969,11.180240 59.652443,11.165210 59.642961,11.148654 59.632509,11.120598 59.614775,11.098098 59.600537,11.090581 59.595777,11.094558 59.591616,11.095284 59.590857,11.135224 59.549010,11.135874 59.548328,11.102880 59.529846,11.063594 59.507803,11.057177 59.504259,10.977752 59.504933,10.979296 59.520150,10.979430 59.523281,10.987286 59.540437,10.986450 59.558168,10.978677 59.571363,11.018303 59.579886,11.028702 59.590498,11.027650 59.602272,11.027200 59.607311,11.026363 59.616666,11.026098 59.619634,11.050778 59.618090,11.050354 59.629384,11.050325 59.630165,11.049154 59.661246,11.026564 59.675197,11.070907 59.699901,11.103493 59.703112,11.105313 59.691455,11.132663 59.702156,11.153203 59.684420,11.203907 59.683006,11.211564 59.682929,11.230277 59.682739))	399	Kommune	Spydeberg	123		69334.4836132	143936325.123	143936325.123047	69334.483613	254991000
POLYGON((8.138852 62.851346,8.115337 62.847273,8.082706 62.841613,8.076489 62.839492,8.075398 62.839307,8.050016 62.835020,8.027433 62.836027,7.919394 62.821015,7.870386 62.831598,7.857170 62.834448,7.815346 62.827009,7.807873 62.837473,7.775532 62.863989,7.770590 62.864459,7.738441 62.867511,7.739726 62.853206,7.739932 62.850908,7.650773 62.833067,7.602551 62.832013,7.585943 62.831647,7.492168 62.829539,7.455922 62.828707,7.429704 62.828099,7.385440 62.840453,7.384925 62.840597,7.405226 62.851751,7.588381 62.878496,7.609371 62.917643,7.597627 62.921794,7.580167 62.927962,7.564448 62.933510,7.557300 62.936032,7.752043 62.989592,7.756308 63.005338,7.790354 63.009700,7.836508 63.015597,7.875204 62.990867,7.900272 62.974817,7.987614 62.987677,8.058541 62.958788,8.130057 62.929563,8.138852 62.851346))	400	Kommune	Gjemnes	1557		110483.901793	468110443.492	468110443.49176	110483.901793	150877000
POLYGON((10.912547 60.126664,10.933575 60.055471,10.973016 60.043232,10.966479 60.025978,10.969164 60.022709,10.970453 60.020238,10.974761 60.011975,10.985242 60.005794,10.992103 60.001069,10.990554 59.991453,10.969617 59.983043,10.969235 59.982890,10.962657 59.976704,10.933678 59.974136,10.926722 59.975895,10.911158 59.979827,10.841696 59.997343,10.827517 60.022755,10.818013 60.038849,10.817363 60.039948,10.808824 60.064309,10.775582 60.082706,10.764802 60.095676,10.766135 60.111457,10.701689 60.125314,10.680319 60.133527,10.690068 60.147757,10.711142 60.153070,10.715476 60.154759,10.721892 60.157259,10.727264 60.156525,10.741363 60.154597,10.768816 60.150838,10.768496 60.154422,10.767880 60.161344,10.777311 60.173138,10.777507 60.186977,10.774310 60.188016,10.861785 60.176512,10.865192 60.161933,10.912547 60.126664))	401	Kommune	Nittedal	233		67886.9412934	182665541.627	182665541.627319	67886.941293	993702000
POLYGON((10.489163 60.017258,10.582057 59.983595,10.595745 59.973773,10.635583 59.945149,10.625601 59.922622,10.629312 59.918261,10.630797 59.916515,10.635048 59.911518,10.646094 59.898525,10.658082 59.884410,10.563104 59.825748,10.546165 59.875113,10.519221 59.877379,10.506030 59.878486,10.487428 59.880045,10.487045 59.880087,10.460714 59.883004,10.435268 59.885817,10.414615 59.873738,10.390265 59.883571,10.362887 59.905936,10.349631 59.957410,10.353775 59.960107,10.383695 59.979557,10.421511 59.993454,10.435705 60.030130,10.477741 60.032181,10.489163 60.017258))	402	Kommune	Bærum	219		65444.2922787	216020573.967	216020573.967163	65444.292279	6077591000
POLYGON((7.815346 62.827009,7.802386 62.813727,7.783496 62.794344,7.797730 62.766912,7.752078 62.766476,7.737638 62.766336,7.691457 62.741282,7.666215 62.727563,7.665398 62.727119,7.680112 62.712386,7.493531 62.674232,7.440118 62.663246,7.351830 62.630756,7.223807 62.635566,7.139251 62.677565,7.098574 62.681301,7.095099 62.681619,7.001864 62.690131,6.997461 62.696107,6.985527 62.712293,6.956327 62.751814,7.011126 62.752556,7.047402 62.753036,7.074203 62.758937,7.193100 62.785027,7.209014 62.786208,7.251166 62.789325,7.317673 62.794217,7.368362 62.797923,7.379657 62.798746,7.399513 62.810401,7.429704 62.828099,7.455922 62.828707,7.492168 62.829539,7.585943 62.831647,7.602551 62.832013,7.650773 62.833067,7.739932 62.850908,7.739726 62.853206,7.738441 62.867511,7.770590 62.864459,7.775532 62.863989,7.807873 62.837473,7.815346 62.827009))	403	Kommune	Molde	1502		115881.411832	586133627.528	586133627.527893	115881.411832	1146546000
POLYGON((9.738254 59.897648,9.812566 59.878094,9.870374 59.861133,9.881368 59.857315,9.888880 59.854705,9.897869 59.851581,9.892347 59.871083,9.892149 59.871783,9.918755 59.878413,9.918965 59.878389,9.925904 59.877611,10.063320 59.862116,10.069171 59.858803,10.002328 59.827293,9.956574 59.774836,9.950045 59.767336,9.947287 59.764167,9.943214 59.759485,9.958861 59.749941,9.961451 59.746477,9.970048 59.734975,9.970249 59.734706,9.997009 59.685452,9.997023 59.667383,9.998162 59.663823,9.989030 59.642880,9.977901 59.617320,9.915433 59.582539,9.826208 59.642543,9.779417 59.652573,9.748791 59.657649,9.745265 59.658233,9.718149 59.670092,9.667119 59.692370,9.666158 59.692789,9.645464 59.731549,9.660520 59.733703,9.721984 59.742475,9.719161 59.797043,9.708878 59.827958,9.709642 59.839111,9.708477 59.855241,9.669266 59.900732,9.699898 59.897725,9.700641 59.905933,9.738254 59.897648))	404	Kommune	Øvre Eiker	624		109543.064748	457922184.282	457922184.282227	109543.064748	787888000
POLYGON((7.551551 59.586624,7.514545 59.561484,7.536195 59.524322,7.625627 59.461783,7.566062 59.438354,7.581890 59.433116,7.539954 59.398819,7.445727 59.348559,7.440788 59.338286,7.431238 59.318406,7.415525 59.285649,7.385450 59.293030,7.378305 59.294782,7.329632 59.306701,7.298620 59.300448,7.298351 59.283952,7.245920 59.278369,7.239244 59.277656,7.184990 59.293798,6.996408 59.189617,6.939028 59.181929,6.837784 59.192692,6.825723 59.279232,6.826793 59.281658,6.865137 59.368404,6.890897 59.398209,6.932164 59.400269,6.894404 59.420275,6.883240 59.429495,6.956704 59.444708,7.022875 59.481201,6.962955 59.516452,6.991836 59.597030,7.048580 59.586831,7.098718 59.651294,7.212825 59.673474,7.336160 59.643102,7.372028 59.634237,7.392615 59.632858,7.399865 59.654398,7.401575 59.659475,7.421194 59.657946,7.439933 59.656482,7.446534 59.644474,7.454818 59.639921,7.477553 59.627417,7.551551 59.586624))	405	Kommune	Bykle	941		181895.959271	1475598833.51	1475598833.51224	181895.959271	74224000
POLYGON((8.249283 59.573645,8.261084 59.558362,8.300618 59.571084,8.339096 59.549296,8.320578 59.532724,8.324541 59.488937,8.324693 59.487255,8.268016 59.473599,8.284807 59.433705,8.330976 59.428635,8.326483 59.406125,8.281112 59.405712,8.241480 59.405337,8.243301 59.395369,8.244346 59.389648,8.179449 59.366522,8.179062 59.366384,8.168420 59.362586,8.157729 59.358769,8.141206 59.352865,8.120200 59.339083,8.067705 59.353992,8.059101 59.356432,8.049243 59.353004,7.997533 59.334999,7.972055 59.348847,7.969295 59.350346,7.856357 59.360122,7.796045 59.349203,7.776058 59.338080,7.755519 59.326640,7.713864 59.326719,7.696161 59.326749,7.650087 59.331001,7.610592 59.334632,7.608633 59.340063,7.606315 59.346486,7.603526 59.354209,7.595387 59.376730,7.539954 59.398819,7.581890 59.433116,7.566062 59.438354,7.625627 59.461783,7.536195 59.524322,7.514545 59.561484,7.551551 59.586624,7.648431 59.599784,7.726505 59.585018,7.774449 59.592899,7.818313 59.600091,7.845693 59.595532,7.825098 59.585915,7.840013 59.544555,7.958937 59.490530,7.965922 59.487348,7.990279 59.510933,8.003862 59.524071,7.991480 59.554272,7.990567 59.556496,7.991491 59.556500,8.011226 59.556571,8.039020 59.556665,8.094911 59.571121,8.105258 59.549946,8.173615 59.548040,8.178059 59.567212,8.249283 59.573645))	406	Kommune	Tokke	833		172092.836694	985625688.064	985625688.064636	172092.836694	131203000
